id,price,surface,bedrooms,restrooms,location_name,Terraza,Ascensor,Piscina,Calefacción
667544,2900,150,2,2,Madrid,0,1,0,0
667545,1900,173,4,2,Madrid,0,1,0,0
667546,1400,82,3,1,Madrid,0,0,0,1
667547,1890,160,4,3,Madrid,0,1,0,0
667549,1348,87,2,1,Madrid,0,1,0,0
667550,595,54,2,1,Madrid,0,0,0,0
667551,850,30,1,1,Madrid,0,0,0,0
667552,1485,96,2,1,Madrid,0,1,0,0
667553,1430,89,1,1,Madrid,0,1,0,0
667555,800,50,2,1,Madrid,0,0,0,1
667556,1550,100,2,2,Madrid,0,0,0,0
667557,920,55,1,1,Madrid,1,0,0,0
667558,900,110,2,1,Madrid,1,0,1,0
667561,650,60,2,1,Madrid,0,0,0,1
667563,3250,120,2,2,Madrid,1,1,0,0
667566,1900,199,4,2,Madrid,0,1,0,0
667567,750,54,1,1,Madrid,1,0,0,0
667569,975,95,2,2,Madrid,0,0,1,0
667570,1200,104,2,2,Madrid,0,1,0,0
667573,1200,81,3,1,Madrid,0,1,1,0
667574,1200,115,2,2,Madrid,0,1,0,0
667575,1750,85,1,1,Madrid,0,1,0,0
667576,2800,81,2,2,Madrid,0,1,0,0
667577,1250,78,2,1,Madrid,0,1,0,0
667580,670,81,3,1,Madrid,1,0,0,0
667582,2000,157,3,2,Madrid,0,1,0,0
667583,1750,132,4,2,Madrid,0,1,0,0
667585,2600,135,3,2,Madrid,0,1,0,0
667586,1150,108,4,2,Madrid,0,1,0,0
667587,750,65,1,1,Madrid,0,1,0,0
667589,3100,188,3,3,Madrid,0,1,1,0
667590,1100,110,3,2,Madrid,1,1,0,0
667592,2850,96,2,2,Madrid,0,0,0,1
667593,775,74,3,1,Madrid,0,1,0,0
667595,1350,75,2,1,Madrid,1,1,0,0
667596,1000,30,1,1,Madrid,0,0,0,1
667597,2400,211,4,4,Madrid,0,1,0,0
667598,1900,145,3,2,Madrid,0,1,0,0
667599,702,75,1,1,Madrid,0,1,0,0
667600,790,72,3,1,Madrid,0,0,0,0
667601,1900,143,3,2,Madrid,1,0,0,0
667602,1180,50,1,1,Madrid,0,1,0,1
667603,3300,174,4,4,Madrid,1,1,0,0
667604,1400,120,4,2,Madrid,0,1,0,0
667605,2500,150,3,2,Madrid,0,1,0,0
667606,750,70,2,1,Madrid,1,0,0,0
667610,980,50,2,1,Madrid,0,0,0,0
667615,2500,129,2,2,Madrid,0,1,0,0
667616,2950,150,3,2,Madrid,0,1,0,0
667617,730,55,2,1,Madrid,0,0,0,0
667619,2200,48,1,1,Madrid,0,1,0,0
667620,1100,62,1,1,Madrid,0,1,0,0
667621,1137,30,1,1,Madrid,0,0,0,1
667622,1000,55,2,1,Madrid,0,1,0,0
667624,2300,135,3,3,Madrid,0,1,0,0
667627,1050,90,2,1,Madrid,0,1,0,0
667629,820,86,3,2,Madrid,0,1,0,0
667631,595,46,1,1,Madrid,0,1,0,0
667632,2695,240,4,4,Madrid,1,1,0,0
667634,1200,105,3,1,Madrid,0,1,0,0
667635,1800,135,3,2,Madrid,0,1,0,0
667636,900,80,2,2,Madrid,0,1,0,0
667638,825,65,1,1,Madrid,0,1,0,0
667639,600,69,2,1,Madrid,1,1,0,0
667640,850,40,1,1,Madrid,0,0,0,0
667641,950,64,1,1,Madrid,0,1,0,1
667642,500,60,2,1,Madrid,0,0,0,1
667643,800,35,1,1,Madrid,0,1,0,1
667644,740,62,2,1,Madrid,0,0,0,0
667645,1300,91,2,1,Madrid,1,1,0,0
667648,1850,96,3,2,Madrid,0,1,0,0
667649,1650,96,2,2,Madrid,0,1,0,0
667652,2250,91,3,2,Madrid,0,0,0,1
667653,2250,120,3,2,Madrid,0,1,0,0
667654,1550,120,3,2,Madrid,0,1,0,0
667656,1650,123,3,2,Madrid,0,1,0,0
667657,1100,50,1,1,Madrid,0,1,0,0
667658,2400,100,2,2,Madrid,0,1,0,0
667660,970,60,1,1,Madrid,0,0,0,1
667661,580,45,1,1,Madrid,0,1,0,0
667662,325,17,1,1,Madrid,1,1,0,0
667663,900,35,1,1,Madrid,0,0,0,1
667664,2000,75,1,1,Madrid,0,1,0,0
667665,750,66,1,1,Madrid,0,1,0,0
667668,1220,115,2,2,Madrid,0,1,0,0
667669,1100,50,1,1,Madrid,0,1,0,0
667670,1100,86,2,3,Madrid,0,1,0,0
667671,1900,125,3,2,Madrid,0,1,0,0
667673,950,90,2,2,Madrid,0,0,0,1
667674,900,53,1,1,Madrid,0,0,0,0
667681,2500,60,1,1,Madrid,0,1,0,0
667682,1200,74,2,2,Madrid,0,1,0,0
667683,3900,170,2,3,Madrid,0,1,0,0
667684,750,30,1,1,Madrid,0,0,0,1
667686,2800,170,3,4,Madrid,0,1,0,1
667687,1750,111,3,2,Madrid,0,1,0,0
667689,1000,40,1,1,Madrid,1,0,0,0
667690,1250,68,2,2,Madrid,0,1,0,0
667691,495,24,1,1,Madrid,0,0,0,1
667692,1950,110,2,2,Madrid,0,1,0,0
667694,2340,90,2,1,Madrid,0,1,0,0
667695,1300,60,1,1,Madrid,0,1,0,0
667701,2750,203,4,3,Madrid,0,1,0,0
667702,750,63,3,1,Madrid,1,0,0,0
667703,700,72,3,1,Madrid,1,0,0,0
667704,1500,80,2,2,Madrid,0,1,0,0
667705,1650,71,1,1,Madrid,0,0,0,1
667707,1501,48,1,1,Madrid,0,0,0,1
667708,1200,110,3,2,Madrid,0,1,0,0
667709,780,75,3,1,Madrid,1,1,0,0
667711,2500,150,3,3,Madrid,0,1,0,0
667712,3500,240,5,4,Madrid,1,1,0,0
667713,3500,200,4,4,Madrid,1,1,0,0
667715,4000,300,5,4,Madrid,0,1,0,0
667722,997,25,1,1,Madrid,0,0,0,1
667723,765,25,1,1,Madrid,0,0,0,1
667724,1359,26,1,1,Madrid,0,0,0,1
667725,1650,96,2,2,Madrid,0,1,0,0
667729,1550,108,3,2,Madrid,0,1,0,0
667731,2500,124,2,2,Madrid,0,0,0,1
667734,1500,85,3,2,Madrid,0,1,0,0
667737,2100,142,4,1,Madrid,0,1,0,0
667738,1650,84,2,2,Madrid,0,1,0,0
667740,3250,200,4,3,Madrid,0,1,0,0
667741,4900,227,4,3,Madrid,0,1,0,0
667743,1300,65,2,1,Madrid,0,0,0,1
667744,980,41,1,1,Madrid,0,1,0,0
667745,4000,157,4,3,Madrid,0,1,0,0
667748,1300,90,3,2,Madrid,0,1,0,0
667754,900,56,2,1,Madrid,0,1,0,1
667755,830,60,2,1,Madrid,0,1,0,0
667756,950,85,2,2,Madrid,0,1,0,0
667757,1150,123,2,2,Madrid,0,1,0,0
667758,1400,149,3,2,Madrid,0,1,0,0
667759,2200,105,2,2,Madrid,1,1,0,0
667761,1500,60,2,1,Madrid,0,1,0,0
667762,1700,89,2,1,Madrid,0,0,0,0
667765,700,84,3,1,Madrid,1,0,0,1
667766,680,56,2,1,Madrid,1,0,0,0
667767,2200,150,5,2,Madrid,0,1,0,0
667768,1300,50,1,1,Madrid,0,1,0,0
667769,2000,130,4,2,Madrid,0,0,0,0
667770,1800,130,4,2,Madrid,0,1,0,0
667772,550,57,2,1,Madrid,0,0,0,0
667775,1250,51,2,1,Madrid,0,1,0,0
667776,1500,100,2,2,Madrid,0,1,0,0
667777,4100,270,4,4,Madrid,0,0,0,1
667785,1385,86,2,1,Madrid,0,1,0,0
667786,1250,74,2,1,Madrid,0,1,0,0
667787,950,84,3,1,Madrid,0,0,0,0
667788,800,65,2,2,Madrid,0,0,0,0
667789,850,45,2,1,Madrid,0,0,0,0
667790,1150,44,1,1,Madrid,0,1,1,0
667792,1350,161,3,2,Madrid,1,0,0,0
667793,1100,105,4,2,Madrid,0,1,0,0
667794,1100,61,1,1,Madrid,0,1,0,0
667797,950,84,3,1,Madrid,0,1,0,0
667798,3000,220,7,2,Madrid,0,1,0,0
667800,1700,90,1,1,Madrid,0,1,0,0
667806,1000,67,1,1,Madrid,0,0,0,1
667807,4500,150,2,2,Madrid,0,1,0,0
667808,1900,35,1,1,Madrid,0,0,0,1
667811,2100,135,3,2,Madrid,0,1,0,0
667812,1200,68,3,1,Madrid,0,0,0,0
667813,1150,90,3,2,Madrid,1,1,0,0
667815,950,53,2,1,Madrid,0,0,0,0
667816,885,65,2,1,Madrid,0,0,0,0
667817,815,75,2,1,Madrid,0,0,0,0
667818,930,85,2,1,Madrid,0,1,0,0
667820,1000,68,1,1,Madrid,0,0,0,0
667822,750,73,2,1,Madrid,0,1,0,0
667823,770,62,2,1,Madrid,1,0,0,0
667824,755,67,3,1,Madrid,0,0,0,0
667828,1150,59,2,1,Madrid,1,1,0,0
667829,3800,204,4,4,Madrid,0,1,1,0
667830,1200,92,2,2,Madrid,0,1,0,0
667831,995,104,3,2,Madrid,0,1,0,0
667833,1200,75,2,1,Madrid,0,1,0,0
667834,1250,56,1,1,Madrid,0,1,0,0
667835,950,85,2,2,Madrid,0,1,0,0
667836,450,30,1,1,Madrid,1,0,0,0
667838,750,85,3,1,Madrid,0,1,0,0
667839,1400,117,3,2,Madrid,0,1,0,0
667840,715,62,2,1,Madrid,0,0,0,0
667844,1850,136,2,2,Madrid,0,1,0,1
667845,600,30,1,1,Madrid,0,0,1,1
667846,4250,145,3,3,Madrid,0,1,0,0
667849,1800,66,1,1,Madrid,0,1,0,1
667851,875,45,1,1,Madrid,0,1,1,0
667854,1100,41,1,1,Madrid,1,0,0,0
667856,1200,75,2,1,Madrid,0,1,0,0
667857,1200,75,2,2,Madrid,0,1,0,0
667859,1600,115,3,2,Madrid,0,1,0,0
667860,1100,50,1,1,Madrid,0,1,0,0
667861,2300,110,2,2,Madrid,0,1,0,0
667863,1700,80,2,2,Madrid,0,1,0,0
667865,1422,60,1,1,Madrid,0,0,0,1
667867,1977,65,2,1,Madrid,0,0,0,1
667870,670,79,3,1,Madrid,1,0,0,0
667871,1850,110,2,2,Madrid,0,1,0,0
667872,3600,123,3,2,Madrid,0,1,0,0
667873,1500,200,5,2,Madrid,0,0,0,1
667874,790,53,2,1,Madrid,0,0,0,1
667875,1500,220,5,2,Madrid,0,0,0,1
667876,1122,85,3,2,Madrid,0,1,0,0
667877,858,65,2,2,Madrid,0,1,0,0
667879,1350,101,2,2,Madrid,0,1,0,0
667882,1250,70,2,1,Madrid,0,0,0,0
667883,1350,80,1,1,Madrid,1,1,0,0
667884,870,25,1,1,Madrid,0,1,0,0
667885,1300,99,2,2,Madrid,0,1,0,0
667888,900,65,3,1,Madrid,1,0,0,1
667890,1400,80,3,2,Madrid,0,1,0,0
667891,2790,120,3,2,Madrid,0,1,0,0
667892,720,66,3,1,Madrid,0,1,0,0
667893,2200,122,3,2,Madrid,0,0,0,1
667894,1400,25,1,1,Madrid,0,1,0,0
667895,1500,35,1,1,Madrid,0,1,0,0
667896,1600,43,2,1,Madrid,0,1,0,0
667897,2800,140,3,2,Madrid,1,0,0,1
667898,1400,45,1,1,Madrid,0,1,0,0
667900,750,97,2,1,Madrid,0,1,0,1
667901,1180,114,3,2,Madrid,0,1,0,0
667902,1180,117,3,2,Madrid,0,1,0,0
667903,4750,233,3,3,Madrid,0,1,0,0
667906,1100,51,2,1,Madrid,0,0,0,0
667907,2600,180,4,4,Madrid,0,1,0,0
667908,1600,139,4,2,Madrid,0,1,0,0
667912,3000,113,3,2,Madrid,0,1,0,0
667913,1400,90,2,2,Madrid,0,1,0,0
667915,3500,110,3,2,Madrid,0,1,0,0
667916,1000,82,3,1,Madrid,1,1,0,0
667917,1350,115,3,2,Madrid,1,0,0,1
667918,900,65,2,2,Madrid,0,0,0,1
667919,900,150,3,1,Madrid,1,0,0,0
667921,2550,110,3,2,Madrid,0,1,0,0
667923,1700,101,3,2,Madrid,0,1,0,0
667927,1250,105,2,2,Madrid,0,1,0,0
667940,1865,55,1,1,Madrid,0,0,0,0
667947,1501,48,1,1,Madrid,0,0,0,1
667948,1000,28,1,1,Madrid,0,0,0,1
667949,1034,29,1,1,Madrid,0,0,0,1
667950,1100,80,2,2,Madrid,0,1,0,0
667951,850,50,3,1,Madrid,0,1,0,1
667952,1250,70,2,2,Madrid,0,1,0,0
667954,2500,143,2,2,Madrid,0,1,0,1
667955,3800,190,4,3,Madrid,0,1,0,0
667957,2600,153,3,2,Madrid,0,1,0,0
667958,4200,190,3,2,Madrid,0,1,0,0
667961,750,49,1,1,Madrid,1,1,0,0
667962,1900,94,2,2,Madrid,0,0,0,0
667964,900,107,2,2,Madrid,0,1,0,0
667969,2000,90,2,2,Madrid,0,1,0,0
667972,1300,120,3,2,Madrid,0,1,0,0
667973,1250,67,2,2,Madrid,0,0,0,1
667975,850,55,2,1,Madrid,0,1,0,0
667976,1500,60,1,1,Madrid,0,1,0,0
667978,1350,123,3,2,Madrid,0,1,0,0
667983,950,70,3,1,Madrid,0,1,0,0
667990,1100,50,1,1,Madrid,0,1,0,0
667993,710,69,3,1,Madrid,0,0,0,0
667998,2500,140,3,2,Madrid,0,1,0,0
668001,2000,150,4,2,Madrid,0,1,0,0
668006,730,74,2,1,Madrid,1,0,0,0
668008,3650,120,2,3,Madrid,1,0,0,0
668011,650,120,3,2,Madrid,0,0,0,0
668013,1450,107,2,2,Madrid,0,0,0,0
668014,650,25,1,1,Madrid,0,1,0,0
668017,1700,132,3,2,Madrid,0,1,0,0
668019,1100,73,2,1,Madrid,0,1,0,0
668020,1350,92,2,2,Madrid,0,1,0,0
668021,1100,71,1,1,Madrid,0,1,0,0
668022,1800,50,2,1,Madrid,0,0,0,1
668027,1100,70,1,1,Madrid,0,0,0,0
668028,850,29,1,1,Madrid,0,0,0,0
668030,1600,190,4,3,Madrid,0,1,0,0
668031,2000,72,2,2,Madrid,0,1,0,0
668032,2500,129,4,2,Madrid,0,1,0,0
668033,1700,106,2,2,Madrid,0,1,0,0
668034,650,70,1,1,Madrid,1,1,0,0
668041,980,80,2,1,Madrid,0,1,0,0
668044,4000,120,3,2,Madrid,0,1,0,0
668045,975,45,1,1,Madrid,0,0,0,1
668047,950,80,2,1,Madrid,0,1,0,0
668048,2000,197,3,3,Madrid,0,0,0,1
668049,980,117,4,2,Madrid,0,1,0,0
668056,1800,155,3,3,Madrid,0,1,0,0
668059,3950,120,2,2,Madrid,0,1,0,0
668060,2500,93,2,2,Madrid,0,1,0,0
668061,2000,169,3,2,Madrid,0,1,0,0
668063,670,50,1,1,Madrid,0,1,0,0
668064,750,60,3,1,Madrid,1,0,0,0
668066,710,69,3,1,Madrid,0,1,0,0
668067,900,80,2,2,Madrid,0,1,0,0
668068,900,79,2,2,Madrid,0,1,0,0
668073,950,95,2,2,Madrid,0,1,0,0
668076,3000,91,2,1,Madrid,0,1,1,0
668077,750,43,2,1,Madrid,0,0,0,0
668079,950,85,2,2,Madrid,0,1,0,0
668080,999,165,3,2,Madrid,0,1,0,0
668083,1600,130,4,2,Madrid,0,1,0,0
668084,1500,89,2,2,Madrid,0,0,0,1
668086,1850,150,4,2,Madrid,0,1,0,0
668090,700,57,1,1,Madrid,0,1,0,0
668091,2300,225,2,2,Madrid,0,1,0,0
668092,750,60,2,1,Madrid,0,1,0,0
668093,1100,60,1,1,Madrid,0,1,0,0
668095,1000,103,3,2,Madrid,0,1,0,0
668100,1115,99,2,1,Madrid,0,1,0,0
668101,1620,70,1,1,Madrid,0,0,0,1
668103,1133,35,1,1,Madrid,0,0,0,1
668104,1400,80,2,1,Madrid,0,1,0,1
668108,895,70,3,1,Madrid,0,1,0,0
668115,1700,50,1,1,Madrid,0,0,0,0
668117,1250,135,3,2,Madrid,1,1,0,0
668122,1200,60,2,1,Madrid,0,0,0,1
668123,975,120,3,2,Madrid,1,0,0,0
668124,900,50,1,1,Madrid,0,1,0,1
668125,2600,136,4,3,Madrid,0,1,0,0
668126,3500,237,3,2,Madrid,0,1,0,0
668127,2200,156,4,3,Madrid,0,1,0,0
668128,860,58,1,1,Madrid,0,0,0,1
668132,2500,150,3,3,Madrid,0,1,0,0
668137,4900,227,4,3,Madrid,0,1,0,0
668145,1945,95,2,2,Madrid,0,0,0,0
668152,1400,85,1,1,Madrid,0,1,0,1
668156,1475,45,1,1,Madrid,0,0,0,0
668157,1700,129,2,2,Madrid,0,1,0,0
668164,1133,35,1,1,Madrid,0,0,0,1
668167,1000,66,1,1,Madrid,0,1,0,0
668169,700,55,2,1,Madrid,0,1,0,1
668171,1100,50,1,1,Madrid,0,1,0,0
668175,1000,60,1,1,Madrid,0,0,0,1
668179,1700,150,4,3,Madrid,1,1,0,0
668180,680,70,2,1,Madrid,1,0,0,0
668181,1850,99,2,2,Madrid,1,1,0,0
668182,2200,100,2,2,Madrid,1,1,0,0
668184,775,58,2,1,Madrid,0,0,0,0
668185,3200,239,5,3,Madrid,0,1,0,0
668187,1500,50,2,1,Madrid,0,1,0,0
668189,702,75,1,1,Madrid,0,1,0,0
668191,1600,130,3,2,Madrid,0,1,0,0
668192,1450,50,2,1,Madrid,0,1,0,0
668193,1250,90,2,2,Madrid,0,0,0,1
668194,1150,93,3,2,Madrid,1,1,0,0
668195,1408,25,1,1,Madrid,0,0,0,1
668198,900,89,2,1,Madrid,0,1,0,1
668200,990,70,2,1,Madrid,0,1,0,0
668202,800,95,3,2,Madrid,0,0,0,1
668203,950,96,2,2,Madrid,0,1,0,0
668204,350,100,3,2,Madrid,1,0,0,1
668205,750,138,4,1,Madrid,0,1,0,0
668206,3000,80,2,1,Madrid,0,1,0,0
668208,3500,270,5,4,Madrid,1,0,0,0
668210,3000,120,3,2,Madrid,0,1,0,0
668219,980,115,2,2,Madrid,0,1,0,1
668220,830,75,2,2,Madrid,0,1,0,0
668222,1480,150,4,2,Madrid,0,1,0,1
668223,1550,108,2,1,Madrid,0,1,0,1
668229,3150,223,4,4,Madrid,0,1,0,0
668230,1800,110,3,2,Madrid,0,1,0,0
668231,1600,120,3,2,Madrid,0,1,0,0
668236,850,65,2,1,Madrid,0,1,0,0
668238,1800,121,1,2,Madrid,0,1,0,0
668241,2350,106,3,3,Madrid,0,1,0,0
668242,850,70,2,1,Madrid,0,0,0,0
668244,650,65,2,1,Madrid,0,0,0,0
668246,870,66,2,1,Madrid,0,1,0,1
668248,1100,45,1,1,Madrid,0,1,0,1
668249,1350,90,2,3,Madrid,0,1,1,0
668250,850,60,2,1,Madrid,0,0,0,1
668251,1100,70,2,2,Madrid,0,1,0,0
668252,725,50,1,1,Madrid,0,1,0,0
668255,2900,180,3,2,Madrid,0,1,0,0
668258,650,50,1,1,Madrid,0,0,0,1
668262,3300,211,4,3,Madrid,0,1,0,0
668263,1600,130,4,3,Madrid,0,1,0,0
668264,1137,30,1,1,Madrid,0,0,0,1
668267,2400,105,2,2,Madrid,0,1,0,0
668268,888,90,4,1,Madrid,0,0,0,1
668273,740,70,3,1,Madrid,1,0,0,0
668274,1250,66,1,1,Madrid,1,1,0,0
668275,1600,76,2,1,Madrid,1,0,0,0
668277,2500,110,3,3,Madrid,0,1,0,1
668278,2500,100,3,3,Madrid,0,1,0,1
668281,700,35,1,1,Madrid,0,1,0,0
668286,1999,140,3,2,Madrid,0,1,0,0
668291,1100,24,1,1,Madrid,0,0,0,1
668292,1074,25,1,1,Madrid,0,0,0,1
668293,1166,37,2,1,Madrid,0,0,0,1
668294,965,18,1,1,Madrid,0,0,0,1
668295,1150,90,2,2,Madrid,0,1,0,0
668298,1050,80,2,2,Madrid,0,1,0,0
668299,2600,150,4,3,Madrid,0,1,0,0
668300,1000,55,1,1,Madrid,0,1,0,0
668301,1500,127,3,2,Madrid,0,1,0,0
668303,600,100,1,1,Madrid,0,0,0,1
668304,850,20,1,2,Madrid,1,0,0,0
668305,850,22,1,1,Madrid,0,0,0,1
668306,850,29,1,1,Madrid,0,0,0,1
668307,1500,123,2,1,Madrid,0,1,0,0
668308,3200,80,2,2,Madrid,0,1,0,0
668309,1400,100,3,1,Madrid,0,1,0,1
668311,800,50,1,1,Madrid,0,0,0,1
668312,1628,50,1,1,Madrid,0,0,0,1
668313,1605,50,1,1,Madrid,0,0,0,1
668314,1575,50,1,1,Madrid,0,0,0,1
668315,850,60,1,1,Madrid,0,1,0,1
668316,3500,65,2,1,Madrid,0,1,0,0
668317,1180,98,2,2,Madrid,0,1,0,0
668319,1610,50,1,1,Madrid,0,0,0,1
668332,1000,25,1,1,Madrid,0,0,0,0
668341,650,50,1,1,Madrid,1,1,0,0
668344,1890,85,2,1,Madrid,0,0,0,1
668350,1750,115,2,2,Madrid,0,0,0,0
668355,1169,30,1,1,Madrid,0,0,0,1
668356,2750,158,5,2,Madrid,0,1,0,0
668360,2500,125,2,2,Madrid,0,1,0,0
668361,850,25,1,1,Madrid,0,0,0,1
668365,1100,85,1,1,Madrid,0,1,0,0
668366,2575,169,4,3,Madrid,0,1,0,0
668367,1707,101,2,2,Madrid,0,1,0,0
668371,1236,72,1,1,Madrid,0,1,0,0
668374,1700,125,2,2,Madrid,0,1,0,0
668378,1400,40,2,1,Madrid,0,0,0,1
668381,1700,65,2,2,Madrid,0,1,0,0
668385,2000,85,1,2,Madrid,0,1,0,0
668386,2100,195,4,3,Madrid,0,1,0,0
668387,850,42,1,1,Madrid,0,1,0,0
668390,925,52,2,1,Madrid,1,1,0,0
668391,1000,50,1,1,Madrid,0,1,0,0
668395,800,45,1,1,Madrid,1,0,0,1
668396,1423,30,2,1,Madrid,0,0,0,1
668399,1000,52,2,1,Madrid,0,1,0,0
668400,1018,28,1,1,Madrid,0,0,0,1
668401,1224,30,1,1,Madrid,0,0,0,1
668403,2000,125,2,2,Madrid,0,1,0,0
668406,1115,71,3,2,Madrid,0,1,1,0
668409,2900,140,2,2,Madrid,0,1,0,0
668411,2000,84,2,2,Madrid,0,1,0,0
668412,795,65,1,1,Madrid,1,1,0,0
668418,850,57,1,1,Madrid,0,0,0,0
668419,1500,50,1,1,Madrid,1,1,0,0
668421,1000,60,1,1,Madrid,0,1,0,0
668422,3200,247,4,5,Madrid,0,1,0,0
668423,900,90,2,1,Madrid,0,0,0,1
668424,1787,18,1,1,Madrid,0,0,0,1
668426,1200,124,3,2,Madrid,1,1,0,0
668428,1287,40,1,1,Madrid,0,0,0,1
668429,1200,120,3,2,Madrid,0,1,0,0
668430,1199,103,3,2,Madrid,0,1,0,1
668437,1600,115,3,2,Madrid,0,0,0,1
668439,1300,80,1,2,Madrid,0,1,0,0
668441,950,70,1,1,Madrid,0,0,0,0
668443,750,40,1,1,Madrid,0,0,0,1
668444,2200,71,2,2,Madrid,0,1,0,0
668445,750,61,2,1,Madrid,1,0,0,1
668449,700,57,1,1,Madrid,0,1,0,0
668450,700,57,1,1,Madrid,0,1,0,0
668452,1780,160,4,3,Madrid,1,1,0,0
668454,1300,70,3,1,Madrid,0,1,0,1
668459,700,60,2,1,Madrid,0,1,0,0
668464,4500,140,3,3,Madrid,0,1,0,0
668467,2345,183,3,2,Madrid,0,1,0,0
668468,1500,80,2,1,Madrid,0,1,0,0
668472,975,70,2,1,Madrid,0,1,0,1
668475,1300,100,3,2,Madrid,1,1,0,0
668479,875,58,2,1,Madrid,1,0,0,0
668481,1200,75,3,1,Madrid,0,1,0,0
668482,850,80,2,1,Madrid,0,1,0,0
668484,900,87,2,2,Madrid,1,0,0,1
668492,860,57,2,1,Madrid,0,1,0,1
668495,1035,45,1,1,Madrid,0,1,0,0
668496,1295,66,2,1,Madrid,0,1,0,0
668498,750,29,1,1,Madrid,0,0,0,1
668500,1650,115,3,2,Madrid,0,1,0,1
668509,1665,35,1,1,Madrid,0,0,0,1
668510,1296,25,1,1,Madrid,0,0,0,1
668513,3650,220,2,2,Madrid,1,1,0,0
668516,1050,70,2,1,Madrid,0,1,0,0
668518,850,85,2,1,Madrid,0,1,0,0
668520,2000,160,4,3,Madrid,1,1,0,0
668523,1500,108,3,2,Madrid,0,1,0,1
668527,2500,173,1,2,Madrid,0,1,0,0
668530,5000,227,3,3,Madrid,0,1,0,0
668532,990,100,3,3,Madrid,1,1,0,0
668534,900,70,1,1,Madrid,0,1,0,0
668535,1700,103,2,2,Madrid,0,0,0,1
668546,1300,90,2,2,Madrid,0,1,0,0
668549,1450,108,2,1,Madrid,0,1,0,0
668551,1250,100,3,1,Madrid,0,1,0,1
668555,800,30,1,1,Madrid,0,1,0,0
668560,1100,75,2,1,Madrid,0,1,0,0
668562,800,70,2,1,Madrid,0,0,0,1
668563,600,35,1,1,Madrid,0,1,0,1
668566,1800,135,3,2,Madrid,0,1,0,0
668573,1100,50,1,1,Madrid,0,1,0,0
668574,4750,190,3,4,Madrid,0,1,0,0
668576,775,55,1,1,Madrid,0,1,0,0
668578,950,50,1,1,Madrid,0,0,0,0
668581,700,57,1,1,Madrid,0,1,0,0
668582,725,55,1,1,Madrid,0,1,0,0
668586,1632,55,1,1,Madrid,0,0,0,1
668587,4200,190,3,2,Madrid,0,1,0,0
668593,800,50,1,1,Madrid,1,0,1,0
668596,1300,90,2,2,Madrid,0,0,0,0
668598,2250,120,3,2,Madrid,0,1,0,0
668601,2250,91,3,2,Madrid,0,0,0,1
668603,910,60,1,1,Madrid,0,1,0,1
668612,4000,230,4,5,Madrid,0,1,0,0
668615,3200,150,3,2,Madrid,0,0,0,1
668617,825,74,2,2,Madrid,0,1,0,0
668619,3800,152,1,2,Madrid,0,1,0,1
668623,450,65,1,1,Madrid,0,0,1,1
668624,1200,110,3,2,Madrid,0,1,0,0
668627,850,48,1,1,Madrid,0,1,0,0
668628,1100,53,2,1,Madrid,0,0,0,0
668630,1515,93,1,1,Madrid,0,1,0,0
668632,1900,40,1,1,Madrid,0,0,0,1
668636,1520,30,2,1,Madrid,0,0,0,1
668638,1798,82,2,2,Madrid,0,0,0,1
668644,1900,40,1,1,Madrid,0,0,0,1
668646,1800,28,1,1,Madrid,0,0,0,1
668647,1800,45,1,1,Madrid,0,0,0,1
668648,1900,40,2,1,Madrid,0,0,0,1
668649,2800,210,5,4,Madrid,0,1,0,0
668650,2400,130,2,2,Madrid,0,1,0,0
668652,795,55,1,1,Madrid,0,0,0,0
668659,750,48,1,1,Madrid,1,1,0,0
668665,1500,86,2,2,Madrid,0,1,0,0
668666,550,70,2,1,Madrid,0,0,0,1
668668,1500,50,1,1,Madrid,0,0,0,1
668671,725,55,1,1,Madrid,0,1,0,0
668672,1245,35,1,1,Madrid,0,0,0,1
668673,1173,35,1,1,Madrid,0,0,0,1
668675,4200,163,2,3,Madrid,0,1,0,0
668678,2252,120,3,2,Madrid,1,1,0,0
668690,1800,65,1,1,Madrid,0,0,0,1
668697,1725,120,4,2,Madrid,0,1,0,1
668701,2400,140,2,2,Madrid,0,0,0,1
668712,700,48,1,1,Madrid,0,1,0,0
668713,1200,73,1,1,Madrid,0,1,0,0
668714,1300,85,1,1,Madrid,0,0,0,0
668717,900,35,1,1,Madrid,0,1,0,0
668721,1700,115,3,2,Madrid,0,1,0,0
668723,2350,158,3,2,Madrid,0,1,0,0
668725,5000,151,3,3,Madrid,0,1,0,0
668726,1600,90,3,1,Madrid,0,1,0,0
668740,1500,60,2,2,Madrid,0,0,0,1
668743,750,68,1,1,Madrid,0,0,0,0
668753,1250,243,3,3,Madrid,1,0,0,1
668762,2680,220,4,3,Madrid,0,1,0,0
668764,575,90,2,2,Madrid,1,0,1,0
668765,650,30,1,1,Madrid,0,0,0,0
668766,700,50,1,1,Madrid,0,1,0,0
668767,650,55,1,1,Madrid,0,1,0,0
668768,950,130,4,3,Madrid,0,1,0,0
668769,800,85,2,2,Madrid,0,1,0,0
668770,700,65,2,1,Madrid,1,0,0,0
668772,650,65,2,1,Madrid,1,0,0,1
668776,695,82,1,1,Madrid,0,0,0,0
668777,850,80,3,1,Madrid,1,0,0,0
668778,750,56,2,1,Madrid,0,0,0,1
668779,950,55,2,1,Madrid,0,0,0,0
668780,900,70,2,1,Madrid,0,0,0,0
